payment_id,booking_id,payment_method,payment_status,amount
P00071448,B00079502,Visa,Success,11.75
P00071449,B00079503,Paynow,Refunded,11.55
P00071452,B00079506,Mastercard,Success,37.98
P00071455,B00079509,Cash,Success,72.1
P00071458,B00079512,Paynow,Success,22.36
P00071460,B00079514,Cash,Success,31.06
P00071462,B00079516,Mastercard,Success,70.13
P00071467,B00079521,Visa,Refunded,9.54
P00071469,B00079524,Visa,Success,21.29
P00071472,B00079528,Paynow,Success,29.62
P00071474,B00079530,Mastercard,Success,8.3
P00071476,B00079532,Paynow,Success,16.45
P00071477,B00079533,Cash,Success,36.34
P00071480,B00079536,Mastercard,Success,44.48
P00071481,B00079537,Paynow,Success,37.78
P00071483,B00079539,Paynow,Success,56.29
P00071485,B00079541,Cash,Success,28.22
P00071487,B00079543,Cash,Success,15.96
P00071488,B00079544,Visa,Success,74.18
P00071491,B00079547,Mastercard,Success,39.94
P00071492,B00079548,Paynow,Success,42.98
P00071493,B00079549,Cash,Success,9.3
P00071494,B00079550,Mastercard,Success,56.59
P00071495,B00079551,Mastercard,Success,13.09
P00071496,B00079552,Mastercard,Success,40.88
P00071497,B00079553,Visa,Success,28.25
P00071502,B00079558,Cash,Success,57.96
P00071507,B00079563,Paynow,Success,35.68
P00071510,B00079566,Visa,Success,41.02
P00071511,B00079568,Paynow,Success,21.65
P00071513,B00079570,Visa,Success,69.89
P00071514,B00079571,Paynow,Success,53.15
P00071515,B00079572,Paynow,Success,46.48
P00071518,B00079575,Paynow,Success,6.3
P00071520,B00079577,Paynow,Success,43.68
P00071524,B00079581,Cash,Success,28.44
P00071526,B00079583,Mastercard,Success,42.43
P00071527,B00079584,Cash,Success,76.3
P00071529,B00079586,Paynow,Success,39.3
P00071530,B00079587,Cash,Success,32.17
P00071531,B00079588,Paynow,Success,19.12
P00071532,B00079589,Paynow,Success,40.79
P00071539,B00079596,Cash,Success,28.08
P00071540,B00079597,Mastercard,Success,26.05
P00071542,B00079599,Paynow,Success,61.82
P00071543,B00079600,Paynow,Success,7.37
P00071544,B00079601,Visa,Success,32.39
P00071545,B00079602,Mastercard,Success,18.88
P00071547,B00079604,Paynow,Success,31.48
P00071549,B00079606,Paynow,Success,27.43
P00071550,B00079607,Paynow,Success,20.71
P00071551,B00079608,Mastercard,Success,66.58
P00071552,B00079609,Paynow,Success,17.98
P00071553,B00079610,Cash,Success,14.88
P00071554,B00079611,Visa,Success,60.29
P00071557,B00079614,Paynow,Failed,32.16
P00071559,B00079616,Paynow,Success,20.74
P00071560,B00079617,Mastercard,Success,21.71
P00071563,B00079620,Paynow,Success,14.28
P00071565,B00079623,Cash,Success,7.51
P00071566,B00079624,Cash,Success,26.26
P00071567,B00079625,Cash,Success,5.98
P00071568,B00079626,Cash,Success,44.95
P00071570,B00079629,Paynow,Success,9.01
P00071572,B00079631,Cash,Success,21.53
P00071573,B00079632,Mastercard,Success,26.81
P00071574,B00079633,Cash,Success,55.85
P00071575,B00079634,Mastercard,Success,31.16
P00071579,B00079638,Visa,Success,33.49
P00071581,B00079640,Paynow,Success,27.24
P00071582,B00079641,Paynow,Success,16.1
P00071585,B00079644,Cash,Success,13.03
P00071586,B00079645,Visa,Success,15.1
P00071587,B00079646,Mastercard,Success,44.09
P00071589,B00079649,Visa,Success,33.11
P00071592,B00079653,Visa,Success,14.4
P00071594,B00079655,Cash,Failed,30.01
P00071597,B00079658,Visa,Success,12.69
P00071598,B00079659,Cash,Success,39.6
P00071599,B00079660,Visa,Success,9.54
P00071600,B00079661,Cash,Success,69.46
P00071603,B00079664,Mastercard,Success,23.95
P00071604,B00079665,Cash,Failed,27.74
P00071606,B00079667,Visa,Success,36.22
P00071609,B00079670,Cash,Success,21.24
P00071610,B00079671,Paynow,Success,37.58
P00071611,B00079672,Mastercard,Success,15.29
P00071614,B00079675,Visa,Success,32.98
P00071617,B00079678,Visa,Success,72.89
P00071620,B00079681,Visa,Success,30.47
P00071622,B00079683,Mastercard,Success,53.68
P00071623,B00079684,Mastercard,Success,9.91
P00071624,B00079685,Paynow,Success,25.93
P00071625,B00079686,Paynow,Success,34.27
P00071626,B00079687,Mastercard,Success,75.0
P00071629,B00079690,Visa,Success,44.06
P00071631,B00079692,Cash,Success,71.42
P00071633,B00079694,Cash,Success,14.41
P00071635,B00079696,Visa,Failed,62.09
P00071642,B00079704,Cash,Success,31.13
P00071643,B00079705,Cash,Success,12.04
P00071645,B00079707,Mastercard,Success,21.14
P00071646,B00079708,Paynow,Success,48.74
P00071647,B00079709,Visa,Success,28.46
P00071651,B00079713,Cash,Success,49.01
P00071652,B00079714,Visa,Success,39.95
P00071659,B00079723,Paynow,Success,10.28
P00071660,B00079724,Mastercard,Success,25.96
P00071665,B00079729,Cash,Success,58.44
P00071666,B00079730,Visa,Success,14.04
P00071668,B00079734,Cash,Success,31.66
P00071672,B00079738,Visa,Success,10.58
P00071673,B00079739,Mastercard,Success,53.5
P00071675,B00079741,Mastercard,Success,28.56
P00071676,B00079742,Cash,Success,13.79
P00071677,B00079743,Visa,Success,48.64
P00071678,B00079744,Mastercard,Success,41.43
P00071679,B00079745,Paynow,Success,29.04
P00071681,B00079748,Visa,Success,15.67
P00071684,B00079751,Cash,Success,15.32
P00071687,B00079754,Cash,Success,9.4
P00071688,B00079755,Mastercard,Success,18.68
P00071691,B00079758,Mastercard,Success,25.99
P00071692,B00079759,Paynow,Success,54.63
P00071694,B00079761,Visa,Success,24.79
P00071695,B00079762,Visa,Success,9.92
P00071697,B00079764,Visa,Success,38.13
P00071698,B00079766,Mastercard,Success,43.54
P00071704,B00079773,Cash,Success,57.44
P00071705,B00079774,Mastercard,Success,10.1
P00071706,B00079775,Visa,Failed,38.98
P00071707,B00079776,Mastercard,Success,38.12
P00071709,B00079779,Cash,Success,36.37
P00071714,B00079784,Paynow,Success,28.48
P00071715,B00079785,Mastercard,Success,33.21
P00071716,B00079786,Paynow,Success,46.09
P00071723,B00079793,Paynow,Success,75.43
P00071730,B00079801,Paynow,Success,57.65
P00071733,B00079804,Paynow,Success,7.43
P00071734,B00079805,Visa,Success,53.88
P00071736,B00079807,Mastercard,Success,59.11
P00071737,B00079808,Cash,Success,54.96
P00071740,B00079811,Cash,Success,35.3
P00071741,B00079812,Paynow,Success,34.82
P00071743,B00079814,Visa,Success,36.26
P00071744,B00079815,Mastercard,Success,25.18
P00071745,B00079816,Mastercard,Success,32.4
P00071747,B00079818,Visa,Success,70.39
P00071749,B00079820,Cash,Success,23.56
P00071750,B00079821,Visa,Success,43.36
P00071756,B00079827,Paynow,Success,46.96
P00071758,B00079829,Paynow,Success,24.1
P00071759,B00079830,Paynow,Success,28.99
P00071760,B00079831,Mastercard,Success,50.09
P00071761,B00079832,Paynow,Success,75.19
P00071764,B00079835,Paynow,Success,15.24
P00071765,B00079836,Mastercard,Success,43.13
P00071767,B00079838,Visa,Success,33.17
P00071768,B00079839,Cash,Success,42.55
P00071771,B00079842,Mastercard,Success,66.55
P00071773,B00079844,Cash,Success,48.0
P00071775,B00079846,Cash,Success,34.68
P00071777,B00079848,Visa,Success,35.26
P00071778,B00079849,Paynow,Failed,52.45
P00071781,B00079852,Mastercard,Success,34.66
P00071783,B00079854,Visa,Success,38.61
P00071784,B00079855,Mastercard,Success,15.09
P00071789,B00079861,Paynow,Success,7.76
P00071793,B00079865,Paynow,Success,23.05
P00071794,B00079866,Visa,Success,44.83
P00071798,B00079872,Cash,Success,17.45
P00071799,B00079874,Mastercard,Success,36.96
P00071800,B00079875,Cash,Success,47.57
P00071802,B00079877,Cash,Success,38.94
P00071803,B00079878,Visa,Success,44.73
P00071804,B00079879,Cash,Success,7.82
P00071806,B00079884,Cash,Success,29.83
P00071807,B00079885,Mastercard,Success,30.91
P00071810,B00079889,Mastercard,Success,31.69
P00071812,B00079892,Mastercard,Success,9.84
P00071813,B00079893,Visa,Success,19.56
P00071814,B00079894,Mastercard,Success,29.56
P00071816,B00079896,Visa,Success,41.71
P00071819,B00079900,Mastercard,Success,32.8
P00071820,B00079901,Mastercard,Success,67.87
P00071821,B00079902,Visa,Success,41.21
P00071823,B00079904,Cash,Success,22.58
P00071825,B00079906,Paynow,Success,26.17
P00071826,B00079907,Cash,Success,65.16
P00071827,B00079908,Mastercard,Success,46.22
P00071828,B00079909,Cash,Success,16.27
P00071829,B00079910,Mastercard,Success,39.38
P00071832,B00079913,Visa,Success,48.01
P00071837,B00079919,Cash,Success,53.69
P00071838,B00079920,Visa,Success,33.24
P00071840,B00079922,Cash,Success,52.03
P00071841,B00079923,Mastercard,Success,18.82
P00071842,B00079924,Visa,Success,8.92
P00071845,B00079927,Cash,Success,22.28
P00071846,B00079928,Mastercard,Success,47.93
P00071847,B00079929,Mastercard,Success,41.16
P00071848,B00079930,Visa,Success,15.24
P00071849,B00079931,Paynow,Success,26.18
P00071852,B00079934,Visa,Success,14.21
P00071853,B00079935,Cash,Failed,27.16
P00071856,B00079938,Mastercard,Success,18.75
P00071857,B00079939,Mastercard,Success,18.92
P00071858,B00079940,Cash,Success,53.42
P00071862,B00079944,Paynow,Success,9.78
P00071865,B00079947,Paynow,Success,9.0
P00071868,B00079950,Paynow,Success,28.18
P00071869,B00079951,Cash,Success,31.81
P00071870,B00079952,Cash,Success,41.45
P00071871,B00079953,Paynow,Success,14.11
P00071876,B00079958,Cash,Success,23.22
P00071877,B00079960,Mastercard,Success,28.22
P00071881,B00079964,Mastercard,Success,31.91
P00071882,B00079965,Paynow,Success,32.28
P00071884,B00079967,Cash,Success,34.51
P00071887,B00079970,Paynow,Success,24.62
P00071889,B00079972,Paynow,Success,26.58
P00071890,B00079973,Cash,Success,15.84
P00071894,B00079977,Visa,Success,26.53
P00071897,B00079980,Mastercard,Failed,36.36
P00071899,B00079983,Cash,Success,67.54
P00071900,B00079984,Cash,Failed,30.74
P00071901,B00079985,Mastercard,Success,15.31
P00071903,B00079987,Visa,Success,11.49
P00071905,B00079989,Cash,Success,10.87
P00071909,B00079993,Paynow,Success,36.1
P00071911,B00079996,Mastercard,Success,12.89
P00071912,B00079997,Paynow,Success,20.45
P00071914,B00079999,Cash,Success,24.91
P00071915,B00080000,Cash,Success,14.24
P00071918,B00080003,Mastercard,Success,17.48
P00071919,B00080004,Visa,Success,50.22
P00071921,B00080006,Mastercard,Success,21.4
P00071922,B00080007,Visa,Success,41.53
P00071923,B00080008,Paynow,Success,43.58
P00071926,B00080011,Paynow,Success,19.37
P00071928,B00080013,Paynow,Success,15.79
P00071934,B00080019,Cash,Success,44.26
P00071936,B00080021,Mastercard,Success,28.13
P00071937,B00080022,Paynow,Success,53.09
P00071939,B00080024,Mastercard,Success,12.66
P00071940,B00080026,Paynow,Success,24.77
P00071942,B00080028,Visa,Success,41.75
P00071944,B00080030,Visa,Success,21.11
P00071949,B00080035,Mastercard,Success,33.62
P00071951,B00080038,Paynow,Success,60.0
P00071952,B00080039,Cash,Success,11.05
P00071953,B00080040,Paynow,Success,43.4
P00071954,B00080041,Mastercard,Success,23.45
P00071957,B00080044,Mastercard,Success,40.7
P00071958,B00080045,Paynow,Success,29.2
P00071959,B00080046,Mastercard,Success,15.11
P00071961,B00080048,Paynow,Success,45.1
P00071962,B00080049,Mastercard,Success,40.7
P00071963,B00080050,Cash,Success,17.41
P00071966,B00080053,Mastercard,Success,9.68
P00071967,B00080054,Cash,Success,59.66
P00071968,B00080055,Visa,Success,39.74
P00071969,B00080056,Paynow,Success,22.84
P00071971,B00080058,Mastercard,Success,11.96
P00071973,B00080060,Cash,Success,18.23
P00071975,B00080063,Visa,Success,26.81
P00071976,B00080065,Paynow,Success,45.41
P00071978,B00080067,Cash,Success,15.75
P00071981,B00080070,Paynow,Success,64.27
P00071982,B00080071,Cash,Success,62.02
P00071983,B00080072,Visa,Success,37.13
P00071986,B00080075,Cash,Success,48.92
P00071987,B00080076,Paynow,Success,24.38
P00071990,B00080079,Cash,Success,19.52
P00071991,B00080080,Visa,Success,53.69
P00071992,B00080081,Cash,Success,76.42
P00071996,B00080085,Cash,Success,77.52
P00072002,B00080092,Paynow,Success,23.03
P00072003,B00080093,Paynow,Success,62.35
P00072005,B00080095,Cash,Success,32.16
P00072009,B00080099,Visa,Success,11.71
P00072010,B00080100,Visa,Success,66.94
P00072011,B00080101,Mastercard,Success,77.06
P00072012,B00080102,Paynow,Success,44.83
P00072020,B00080110,Cash,Success,66.22
P00072022,B00080112,Visa,Success,36.28
P00072026,B00080116,Mastercard,Success,17.39
P00072028,B00080118,Paynow,Success,13.14
P00072029,B00080119,Visa,Success,34.62
P00072030,B00080120,Mastercard,Success,37.51
P00072035,B00080125,Visa,Success,41.41
P00072036,B00080126,Mastercard,Success,28.93
P00072038,B00080128,Paynow,Success,54.38
P00072043,B00080133,Cash,Success,19.14
P00072047,B00080137,Mastercard,Success,25.44
P00072049,B00080139,Visa,Success,19.82
P00072052,B00080143,Cash,Success,17.89
P00072055,B00080146,Paynow,Success,19.12
P00072056,B00080147,Cash,Success,33.46
P00072057,B00080148,Visa,Success,33.55
P00072058,B00080149,Visa,Success,21.24
P00072059,B00080150,Visa,Success,36.08
P00072062,B00080153,Cash,Success,28.08
P00072063,B00080154,Visa,Success,66.5
P00072064,B00080155,Visa,Refunded,21.07
P00072068,B00080159,Visa,Success,48.29
P00072070,B00080162,Cash,Success,13.66
P00072072,B00080165,Visa,Success,31.03
P00072074,B00080167,Cash,Success,25.89
P00072075,B00080168,Paynow,Success,76.13
P00072076,B00080169,Mastercard,Success,23.62
P00072077,B00080170,Mastercard,Success,51.46
P00072080,B00080173,Cash,Failed,27.29
P00072081,B00080174,Visa,Success,18.82
P00072082,B00080175,Paynow,Success,16.07
P00072085,B00080178,Visa,Success,23.5
P00072089,B00080184,Paynow,Success,30.31
P00072090,B00080185,Visa,Success,9.73
P00072092,B00080187,Paynow,Success,14.4
P00072105,B00080205,Cash,Success,29.78
P00072106,B00080206,Paynow,Success,24.89
P00072107,B00080208,Visa,Success,40.75
P00072108,B00080210,Mastercard,Failed,43.79
P00072109,B00080211,Cash,Success,8.77
P00072110,B00080212,Mastercard,Success,41.02
P00072114,B00080216,Cash,Success,66.26
P00072115,B00080217,Paynow,Success,40.97
P00072116,B00080218,Paynow,Success,62.66
P00072117,B00080219,Mastercard,Success,9.88
P00072118,B00080221,Mastercard,Success,37.48
P00072119,B00080222,Paynow,Success,39.71
P00072122,B00080225,Mastercard,Success,25.36
P00072127,B00080230,Paynow,Success,21.89
P00072129,B00080232,Mastercard,Success,26.23
P00072131,B00080235,Visa,Success,30.57
P00072135,B00080240,Visa,Success,43.36
P00072143,B00080248,Paynow,Success,10.2
P00072144,B00080250,Mastercard,Success,25.8
P00072148,B00080254,Cash,Success,39.47
P00072150,B00080259,Paynow,Success,46.26
P00072151,B00080260,Mastercard,Success,19.8
P00072154,B00080263,Paynow,Success,27.43
P00072155,B00080264,Paynow,Success,19.92
P00072156,B00080265,Cash,Success,45.82
P00072158,B00080267,Paynow,Success,57.26
P00072160,B00080269,Visa,Success,28.06
P00072161,B00080270,Visa,Success,33.66
P00072162,B00080271,Mastercard,Success,26.06
P00072164,B00080273,Paynow,Success,18.27
P00072165,B00080274,Mastercard,Success,33.46
P00072166,B00080275,Visa,Success,12.0
P00072168,B00080277,Mastercard,Failed,12.33
P00072169,B00080278,Mastercard,Success,26.98
P00072170,B00080279,Paynow,Success,23.21
P00072171,B00080281,Paynow,Failed,23.21
P00072172,B00080282,Cash,Success,34.2
P00072174,B00080284,Cash,Success,70.03
P00072175,B00080285,Cash,Success,40.25
P00072176,B00080286,Mastercard,Success,28.38
P00072179,B00080291,Paynow,Success,36.35
P00072185,B00080298,Cash,Success,41.63
P00072189,B00080302,Cash,Success,12.41
P00072192,B00080306,Cash,Success,11.21
P00072193,B00080307,Cash,Success,5.71
P00072194,B00080308,Visa,Success,36.35
P00072198,B00080312,Paynow,Success,21.91
P00072201,B00080315,Paynow,Success,70.06
P00072203,B00080317,Visa,Success,26.57
P00072204,B00080318,Visa,Success,15.6
P00072206,B00080322,Cash,Success,10.96
P00072207,B00080323,Cash,Success,35.52
P00072209,B00080325,Cash,Success,41.11
P00072210,B00080326,Mastercard,Success,75.82
P00072212,B00080329,Cash,Success,35.76
P00072213,B00080330,Visa,Success,22.91
P00072215,B00080332,Mastercard,Success,13.71
P00072217,B00080335,Paynow,Success,32.85
P00072219,B00080337,Mastercard,Success,69.24
P00072224,B00080342,Paynow,Success,19.31
P00072225,B00080344,Paynow,Success,21.36
P00072227,B00080346,Mastercard,Success,24.32
P00072228,B00080347,Visa,Success,13.57
P00072229,B00080348,Mastercard,Refunded,5.58
P00072230,B00080349,Mastercard,Success,28.48
P00072235,B00080355,Cash,Success,13.68
P00072236,B00080356,Visa,Success,39.67
P00072240,B00080360,Paynow,Success,25.92
P00072245,B00080366,Mastercard,Success,33.26
P00072246,B00080367,Cash,Success,63.05
P00072247,B00080368,Cash,Success,19.07
P00072251,B00080372,Paynow,Success,22.82
P00072253,B00080374,Cash,Success,25.15
P00072254,B00080375,Visa,Success,24.17
P00072255,B00080376,Cash,Success,15.48
P00072257,B00080378,Visa,Success,63.41
P00072259,B00080380,Visa,Success,47.27
P00072260,B00080381,Paynow,Success,27.38
P00072261,B00080382,Visa,Success,33.89
P00072263,B00080384,Visa,Success,31.69
P00072264,B00080385,Mastercard,Success,14.26
P00072268,B00080389,Cash,Success,10.26
P00072269,B00080390,Mastercard,Success,32.8
P00072270,B00080391,Cash,Success,29.3
P00072272,B00080393,Cash,Success,53.33
P00072276,B00080397,Cash,Success,37.31
P00072279,B00080400,Paynow,Success,41.11
P00072285,B00080406,Mastercard,Success,17.48
P00072286,B00080407,Mastercard,Success,21.13
P00072289,B00080410,Paynow,Success,29.71
P00072290,B00080411,Cash,Success,27.2
P00072291,B00080412,Cash,Success,52.66
P00072304,B00080425,Cash,Success,21.94
P00072305,B00080426,Paynow,Success,26.26
P00072307,B00080428,Paynow,Success,37.1
P00072311,B00080435,Mastercard,Success,43.1
P00072312,B00080437,Mastercard,Success,36.02
P00072313,B00080438,Cash,Success,42.7
P00072315,B00080440,Mastercard,Success,43.0
P00072318,B00080444,Visa,Success,23.5
P00072320,B00080446,Paynow,Success,59.9
P00072322,B00080448,Cash,Success,17.14
P00072324,B00080450,Visa,Failed,34.45
P00072326,B00080452,Cash,Success,21.72
P00072328,B00080454,Cash,Success,55.91
P00072336,B00080463,Mastercard,Success,28.57
P00072337,B00080464,Visa,Success,27.06
P00072338,B00080466,Mastercard,Success,16.15
P00072341,B00080469,Visa,Success,36.65
P00072343,B00080471,Cash,Success,15.6
P00072344,B00080472,Visa,Success,14.59
P00072347,B00080475,Visa,Success,48.11
P00072351,B00080479,Cash,Success,64.61
P00072355,B00080484,Paynow,Success,23.62
P00072356,B00080485,Mastercard,Success,33.11
P00072357,B00080486,Paynow,Success,39.65
P00072358,B00080487,Mastercard,Success,12.22
P00072359,B00080488,Visa,Success,23.15
P00072360,B00080489,Cash,Success,39.86
P00072362,B00080491,Cash,Success,40.05
P00072364,B00080493,Paynow,Success,39.6
P00072365,B00080494,Mastercard,Refunded,48.58
P00072366,B00080495,Visa,Success,53.53
P00072367,B00080496,Cash,Success,13.75
P00072368,B00080498,Paynow,Success,51.53
P00072369,B00080499,Mastercard,Success,14.44
P00072376,B00080507,Paynow,Failed,33.34
P00072379,B00080510,Mastercard,Success,9.44
P00072380,B00080511,Mastercard,Success,27.22
P00072383,B00080514,Mastercard,Success,12.38
P00072384,B00080516,Visa,Success,41.78
P00072391,B00080523,Visa,Success,27.96
P00072392,B00080524,Mastercard,Success,10.11
P00072394,B00080527,Visa,Success,25.87
P00072395,B00080528,Paynow,Success,32.95
P00072398,B00080531,Paynow,Success,15.86
P00072400,B00080534,Paynow,Success,30.37
P00072402,B00080537,Cash,Success,43.73
P00072403,B00080538,Visa,Success,39.02
P00072406,B00080541,Paynow,Success,11.95
P00072407,B00080542,Mastercard,Success,29.29
P00072411,B00080546,Mastercard,Success,49.75
P00072412,B00080547,Mastercard,Success,28.46
P00072414,B00080549,Mastercard,Success,29.66
P00072415,B00080550,Cash,Success,44.66
P00072417,B00080552,Cash,Success,33.37
P00072419,B00080554,Cash,Success,40.67
P00072426,B00080561,Visa,Success,36.38
P00072427,B00080562,Visa,Success,11.72
P00072429,B00080564,Paynow,Success,7.12
P00072430,B00080565,Visa,Success,21.55
P00072431,B00080566,Mastercard,Success,61.03
P00072432,B00080567,Paynow,Success,40.75
P00072433,B00080568,Visa,Success,10.4
P00072434,B00080570,Visa,Success,19.28
P00072435,B00080571,Visa,Success,30.94
P00072437,B00080573,Paynow,Success,35.37
P00072438,B00080574,Paynow,Success,16.0
P00072439,B00080575,Mastercard,Success,44.1
P00072441,B00080577,Cash,Success,42.16
P00072445,B00080581,Mastercard,Success,22.57
P00072446,B00080582,Mastercard,Success,42.45
P00072447,B00080583,Visa,Success,49.27
P00072448,B00080585,Mastercard,Success,32.27
P00072449,B00080586,Cash,Success,11.78
P00072450,B00080587,Mastercard,Success,38.52
P00072454,B00080591,Mastercard,Success,6.26
P00072455,B00080592,Paynow,Success,53.41
P00072457,B00080595,Cash,Success,41.85
P00072461,B00080599,Paynow,Success,14.04
P00072462,B00080601,Mastercard,Success,34.69
P00072463,B00080602,Mastercard,Success,22.03
P00072464,B00080603,Paynow,Success,39.5
P00072469,B00080608,Cash,Success,32.74
P00072470,B00080609,Cash,Success,17.02
P00072471,B00080610,Visa,Success,39.7
P00072472,B00080611,Cash,Success,24.83
P00072473,B00080613,Paynow,Success,42.05
P00072474,B00080614,Cash,Success,36.45
P00072476,B00080616,Cash,Success,11.29
P00072478,B00080618,Visa,Success,25.31
P00072480,B00080620,Mastercard,Success,23.36
P00072481,B00080621,Mastercard,Success,36.84
P00072482,B00080623,Visa,Success,37.84
P00072483,B00080624,Cash,Success,33.41
P00072486,B00080627,Cash,Success,12.46
P00072487,B00080629,Paynow,Success,16.61
P00072492,B00080635,Paynow,Success,26.19
P00072496,B00080639,Visa,Success,12.86
P00072499,B00080642,Mastercard,Success,8.69
P00072500,B00080643,Paynow,Success,14.24
P00072501,B00080644,Mastercard,Success,26.64
P00072502,B00080646,Cash,Success,23.83
P00072505,B00080649,Visa,Success,29.5
P00072506,B00080650,Visa,Success,13.48
P00072509,B00080653,Paynow,Refunded,21.85
P00072511,B00080655,Cash,Success,53.02
P00072514,B00080658,Visa,Success,53.17
P00072517,B00080662,Visa,Success,16.08
P00072518,B00080663,Mastercard,Success,11.77
P00072521,B00080666,Visa,Success,9.72
P00072522,B00080667,Mastercard,Success,62.11
P00072525,B00080670,Visa,Success,23.41
P00072526,B00080672,Paynow,Success,52.99
P00072529,B00080676,Paynow,Success,16.18
P00072530,B00080678,Visa,Success,43.06
P00072532,B00080681,Paynow,Success,31.94
P00072534,B00080683,Cash,Success,55.93
P00072536,B00080685,Cash,Success,17.53
P00072542,B00080691,Visa,Success,25.36
P00072545,B00080694,Mastercard,Success,10.58
P00072546,B00080695,Mastercard,Success,39.36
P00072547,B00080696,Mastercard,Success,16.42
P00072550,B00080699,Paynow,Success,36.7
P00072551,B00080700,Visa,Success,18.55
P00072555,B00080704,Mastercard,Success,20.77
P00072557,B00080706,Paynow,Success,47.66
P00072564,B00080713,Paynow,Success,73.34
P00072566,B00080715,Cash,Success,36.85
P00072568,B00080718,Mastercard,Success,10.08
P00072569,B00080720,Paynow,Success,31.61
P00072570,B00080722,Visa,Success,7.64
P00072572,B00080725,Mastercard,Success,22.13
P00072573,B00080726,Cash,Success,33.4
P00072574,B00080727,Mastercard,Success,30.62
P00072575,B00080728,Cash,Success,18.23
P00072576,B00080729,Paynow,Success,43.2
P00072577,B00080732,Cash,Success,31.97
P00072580,B00080735,Visa,Success,18.07
P00072584,B00080740,Paynow,Success,61.06
P00072586,B00080742,Cash,Success,39.13
P00072589,B00080745,Mastercard,Success,41.18
P00072592,B00080748,Mastercard,Success,56.16
P00072593,B00080749,Paynow,Success,32.04
P00072594,B00080750,Visa,Success,13.48
P00072596,B00080753,Mastercard,Success,18.54
P00072598,B00080755,Mastercard,Success,8.09
P00072599,B00080757,Cash,Success,11.11
P00072600,B00080758,Visa,Success,25.2
P00072601,B00080759,Visa,Success,18.5
P00072604,B00080762,Visa,Success,31.8
P00072605,B00080763,Paynow,Success,46.18
P00072608,B00080766,Visa,Success,58.13
P00072613,B00080773,Visa,Success,23.54
P00072614,B00080774,Cash,Success,69.12
P00072618,B00080778,Visa,Success,31.45
P00072619,B00080779,Paynow,Success,26.78
P00072625,B00080785,Mastercard,Success,46.8
P00072627,B00080788,Paynow,Success,23.03
P00072633,B00080794,Paynow,Success,43.65
P00072637,B00080798,Mastercard,Success,26.78
P00072639,B00080801,Mastercard,Success,20.18
P00072640,B00080802,Paynow,Success,20.59
P00072641,B00080803,Cash,Success,35.6
P00072642,B00080804,Paynow,Success,52.25
P00072643,B00080805,Paynow,Success,9.91
P00072645,B00080807,Paynow,Success,51.1
P00072651,B00080814,Mastercard,Failed,9.88
P00072652,B00080815,Cash,Success,42.44
P00072653,B00080816,Visa,Success,24.79
P00072656,B00080819,Cash,Success,35.83
P00072657,B00080820,Paynow,Success,32.69
P00072659,B00080822,Mastercard,Success,53.86
P00072660,B00080823,Visa,Success,10.37
P00072663,B00080826,Cash,Success,29.57
P00072666,B00080829,Visa,Success,17.38
P00072667,B00080830,Cash,Success,17.27
P00072672,B00080836,Mastercard,Success,30.83
P00072673,B00080837,Cash,Success,30.59
P00072675,B00080839,Mastercard,Success,20.86
P00072676,B00080840,Mastercard,Success,71.02
P00072678,B00080844,Paynow,Success,75.17
P00072680,B00080846,Mastercard,Success,12.4
P00072682,B00080848,Cash,Success,55.8
P00072686,B00080852,Paynow,Success,20.33
P00072687,B00080853,Mastercard,Success,22.76
P00072689,B00080855,Paynow,Success,32.99
P00072693,B00080859,Mastercard,Success,28.07
P00072694,B00080860,Cash,Success,28.76
P00072697,B00080863,Visa,Success,35.56
P00072699,B00080865,Visa,Success,9.99
P00072700,B00080866,Cash,Success,5.66
P00072701,B00080868,Mastercard,Success,57.0
P00072702,B00080869,Cash,Success,20.7
P00072706,B00080873,Paynow,Success,20.95
P00072708,B00080875,Cash,Success,39.18
P00072710,B00080877,Cash,Success,35.16
P00072713,B00080880,Paynow,Success,34.49
P00072716,B00080883,Visa,Success,53.3
P00072719,B00080886,Paynow,Success,33.59
P00072721,B00080888,Cash,Success,33.8
P00072722,B00080889,Cash,Success,41.76
P00072723,B00080891,Paynow,Success,27.16
P00072727,B00080898,Cash,Failed,30.31
P00072728,B00080899,Cash,Success,24.22
P00072729,B00080900,Cash,Success,55.19
P00072730,B00080901,Mastercard,Success,64.82
P00072731,B00080902,Mastercard,Success,26.59
P00072733,B00080904,Paynow,Success,66.7
P00072734,B00080905,Visa,Success,27.17
P00072735,B00080906,Paynow,Success,26.78
P00072738,B00080909,Mastercard,Success,71.59
P00072740,B00080911,Visa,Success,41.92
P00072741,B00080912,Mastercard,Success,29.76
P00072746,B00080917,Visa,Success,25.09
P00072747,B00080918,Cash,Success,24.21
P00072748,B00080919,Mastercard,Success,31.51
P00072752,B00080923,Paynow,Success,45.45
P00072753,B00080924,Cash,Success,20.08
P00072754,B00080925,Visa,Success,55.04
P00072761,B00080932,Mastercard,Success,52.94
P00072763,B00080934,Paynow,Failed,17.01
P00072765,B00080936,Visa,Success,44.66
P00072766,B00080937,Cash,Failed,56.75
P00072769,B00080940,Mastercard,Failed,29.69
P00072771,B00080943,Cash,Success,22.39
P00072772,B00080945,Cash,Success,18.54
P00072775,B00080948,Paynow,Success,52.99
P00072777,B00080950,Cash,Success,42.09
P00072778,B00080951,Cash,Success,8.58
P00072781,B00080954,Mastercard,Success,22.97
