payment_id,booking_id,payment_method,payment_status,amount
P00078239,B00087053,Mastercard,Success,33.91
P00078240,B00087054,PayNow,Success,30.76
P00078242,B00087057,Visa,Success,35.34
P00078243,B00087058,Visa,Success,27.59
P00078244,B00087059,Mastercard,Success,52.63
P00078245,B00087060,Mastercard,Success,41.81
P00078250,B00087066,PayNow,Success,27.14
P00078255,B00087072,Cash,Success,53.03
P00078256,B00087073,Mastercard,Success,11.32
P00078257,B00087074,PayNow,Success,52.6
P00078260,B00087077,Cash,Success,59.57
P00078262,B00087079,PayNow,Success,26.31
P00078264,B00087082,Visa,Success,24.26
P00078267,B00087087,Visa,Failed,17.08
P00078268,B00087088,Mastercard,Success,73.54
P00078269,B00087089,Mastercard,Success,37.31
P00078273,B00087093,Visa,Success,43.65
P00078274,B00087094,PayNow,Success,35.06
P00078275,B00087095,Visa,Success,18.49
P00078278,B00087101,Visa,Success,22.75
P00078284,B00087111,Visa,Success,18.9
P00078285,B00087113,Cash,Success,72.96
P00078286,B00087114,Visa,Success,22.94
P00078287,B00087115,Mastercard,Success,29.45
P00078288,B00087116,Cash,Success,13.88
P00078290,B00087118,Visa,Success,22.16
P00078291,B00087119,Visa,Refunded,32.9
P00078292,B00087121,Mastercard,Success,10.49
P00078293,B00087122,Mastercard,Success,33.84
P00078294,B00087123,Mastercard,Refunded,10.88
P00078296,B00087125,Mastercard,Success,33.57
P00078305,B00087136,Cash,Success,26.6
P00078308,B00087139,Visa,Success,34.51
P00078310,B00087141,Cash,Success,29.86
P00078313,B00087144,Visa,Success,10.6
P00078314,B00087145,Cash,Success,71.57
P00078316,B00087147,Visa,Success,8.89
P00078318,B00087149,Mastercard,Success,33.85
P00078320,B00087151,PayNow,Success,60.38
P00078322,B00087153,Visa,Success,20.48
P00078323,B00087154,PayNow,Success,33.66
P00078324,B00087156,Visa,Success,35.86
P00078325,B00087157,PayNow,Success,43.08
P00078329,B00087161,Cash,Success,39.85
P00078331,B00087163,Cash,Success,18.27
P00078333,B00087166,Visa,Success,36.32
P00078335,B00087168,Mastercard,Success,42.57
P00078336,B00087169,Cash,Success,9.89
P00078337,B00087170,Mastercard,Success,46.89
P00078338,B00087171,PayNow,Success,34.79
P00078339,B00087173,Visa,Success,23.67
P00078340,B00087175,Visa,Success,49.3
P00078342,B00087177,Visa,Success,28.22
P00078343,B00087178,PayNow,Success,40.27
P00078344,B00087179,Visa,Success,12.48
P00078345,B00087180,Cash,Success,28.14
P00078346,B00087181,Visa,Success,18.66
P00078348,B00087184,PayNow,Success,48.07
P00078350,B00087186,PayNow,Success,8.2
P00078352,B00087188,PayNow,Success,16.08
P00078354,B00087191,Mastercard,Success,32.99
P00078358,B00087195,Cash,Success,29.48
P00078362,B00087199,Mastercard,Success,23.69
P00078364,B00087202,Visa,Success,14.26
P00078365,B00087203,Cash,Success,15.53
P00078368,B00087207,Mastercard,Success,50.13
P00078369,B00087208,Mastercard,Success,41.3
P00078370,B00087209,PayNow,Success,28.34
P00078371,B00087210,PayNow,Success,43.06
P00078374,B00087214,Mastercard,Success,31.7
P00078375,B00087215,Mastercard,Success,46.63
P00078377,B00087219,Cash,Success,43.51
P00078378,B00087220,Visa,Success,33.08
P00078379,B00087221,PayNow,Success,26.21
P00078380,B00087222,PayNow,Failed,47.02
P00078383,B00087225,PayNow,Success,40.51
P00078388,B00087231,PayNow,Success,41.41
P00078394,B00087237,PayNow,Success,6.94
P00078400,B00087245,PayNow,Success,30.91
P00078407,B00087252,Mastercard,Success,22.75
P00078416,B00087263,Visa,Success,19.96
P00078417,B00087264,Mastercard,Success,34.15
P00078418,B00087266,Cash,Success,33.24
P00078420,B00087268,Visa,Success,27.41
P00078421,B00087269,PayNow,Success,19.0
P00078423,B00087271,Mastercard,Success,24.38
P00078425,B00087273,PayNow,Success,48.46
P00078426,B00087274,Mastercard,Success,37.01
P00078428,B00087276,PayNow,Success,15.55
P00078429,B00087277,Cash,Failed,16.87
P00078431,B00087280,Mastercard,Success,7.24
P00078433,B00087282,PayNow,Success,40.49
P00078436,B00087286,Mastercard,Success,32.2
P00078437,B00087287,Mastercard,Success,26.83
P00078438,B00087288,Mastercard,Success,34.2
P00078443,B00087293,Cash,Success,35.38
P00078444,B00087294,Mastercard,Success,43.38
P00078448,B00087298,Mastercard,Success,6.86
P00078449,B00087299,Mastercard,Success,52.04
P00078452,B00087302,Visa,Success,25.37
P00078454,B00087304,Mastercard,Success,13.81
P00078456,B00087306,PayNow,Success,49.06
P00078459,B00087309,Cash,Success,15.3
P00078461,B00087311,Visa,Success,49.48
P00078463,B00087313,Cash,Success,18.1
P00078464,B00087315,PayNow,Success,11.02
P00078465,B00087316,PayNow,Failed,16.78
P00078466,B00087317,Visa,Success,28.21
P00078467,B00087318,PayNow,Success,46.07
P00078469,B00087320,Mastercard,Success,25.07
P00078473,B00087325,Mastercard,Success,44.78
P00078476,B00087328,Visa,Success,61.3
P00078477,B00087330,PayNow,Success,57.13
P00078478,B00087331,Cash,Success,24.41
P00078480,B00087333,Mastercard,Success,46.1
P00078487,B00087341,Cash,Success,60.94
P00078488,B00087342,PayNow,Success,51.31
P00078489,B00087343,Cash,Success,53.66
P00078490,B00087344,PayNow,Success,58.27
P00078491,B00087345,Mastercard,Success,56.14
P00078493,B00087347,Visa,Success,34.99
P00078495,B00087350,PayNow,Success,45.38
P00078496,B00087351,Visa,Success,24.75
P00078497,B00087353,Cash,Success,64.03
P00078498,B00087354,Mastercard,Success,12.58
P00078500,B00087356,Visa,Success,26.12
P00078501,B00087357,PayNow,Success,9.95
P00078502,B00087358,Visa,Success,14.34
P00078503,B00087359,Mastercard,Success,43.11
P00078504,B00087360,Cash,Success,31.91
P00078505,B00087361,Mastercard,Success,20.53
P00078507,B00087363,Cash,Success,29.06
P00078509,B00087366,Cash,Success,56.47
P00078512,B00087370,PayNow,Success,21.14
P00078513,B00087372,Mastercard,Success,29.82
P00078515,B00087374,Visa,Success,46.68
P00078517,B00087376,Visa,Success,24.28
P00078518,B00087377,Visa,Success,23.63
P00078519,B00087380,Visa,Success,20.3
P00078520,B00087381,Visa,Success,37.27
P00078523,B00087384,Mastercard,Success,20.89
P00078525,B00087386,PayNow,Success,21.58
P00078526,B00087387,Mastercard,Success,10.51
P00078528,B00087389,PayNow,Success,30.48
P00078529,B00087390,Visa,Success,19.81
P00078530,B00087391,PayNow,Success,30.47
P00078531,B00087393,Visa,Success,37.9
P00078534,B00087396,PayNow,Success,23.44
P00078537,B00087401,Visa,Success,15.15
P00078538,B00087402,Visa,Success,34.49
P00078539,B00087403,Visa,Success,41.42
P00078540,B00087404,Mastercard,Success,25.69
P00078541,B00087405,Mastercard,Success,14.69
P00078542,B00087406,Mastercard,Success,30.43
P00078545,B00087409,PayNow,Success,8.32
P00078546,B00087410,PayNow,Success,28.34
P00078549,B00087413,Visa,Success,37.8
P00078553,B00087417,PayNow,Success,38.38
P00078555,B00087419,Cash,Success,51.26
P00078556,B00087420,Mastercard,Success,24.07
P00078560,B00087424,PayNow,Success,36.49
P00078563,B00087429,Visa,Success,33.11
P00078564,B00087430,Mastercard,Success,9.13
P00078565,B00087431,Cash,Success,37.22
P00078567,B00087433,Mastercard,Success,34.88
P00078568,B00087434,PayNow,Success,9.19
P00078569,B00087435,Visa,Refunded,17.0
P00078570,B00087436,Mastercard,Success,23.36
P00078571,B00087437,PayNow,Success,19.91
P00078572,B00087438,Cash,Success,33.81
P00078575,B00087441,PayNow,Success,33.26
P00078576,B00087442,Visa,Failed,74.06
P00078578,B00087444,Visa,Success,38.45
P00078579,B00087445,PayNow,Success,28.15
P00078580,B00087446,Mastercard,Success,25.51
P00078581,B00087447,Cash,Success,20.25
P00078582,B00087448,Visa,Success,7.87
P00078583,B00087449,Mastercard,Success,45.62
P00078584,B00087450,PayNow,Success,38.02
P00078588,B00087454,Visa,Success,26.28
P00078589,B00087456,Mastercard,Success,22.67
P00078590,B00087457,Mastercard,Success,30.1
P00078591,B00087458,Visa,Success,25.03
P00078592,B00087459,PayNow,Success,26.57
P00078594,B00087461,Mastercard,Success,11.15
P00078596,B00087464,Mastercard,Success,10.15
P00078597,B00087465,Cash,Success,39.15
P00078598,B00087466,Visa,Success,10.42
P00078601,B00087470,Mastercard,Success,8.94
P00078605,B00087474,PayNow,Success,16.5
P00078608,B00087477,Visa,Success,22.1
P00078610,B00087479,Visa,Success,50.76
P00078611,B00087480,Mastercard,Success,32.51
P00078612,B00087482,Cash,Success,33.61
P00078614,B00087485,Visa,Success,45.45
P00078615,B00087486,PayNow,Success,27.88
P00078617,B00087488,Visa,Success,13.45
P00078619,B00087490,Mastercard,Success,11.3
P00078621,B00087492,PayNow,Success,35.19
P00078622,B00087493,Cash,Success,46.17
P00078623,B00087494,Mastercard,Success,22.8
P00078624,B00087495,Cash,Success,24.43
P00078625,B00087496,Visa,Success,11.0
P00078627,B00087498,PayNow,Success,7.49
P00078629,B00087500,Cash,Success,19.93
P00078630,B00087501,Mastercard,Success,56.59
P00078631,B00087502,PayNow,Success,69.24
P00078634,B00087505,Mastercard,Success,27.68
P00078638,B00087509,Visa,Success,31.32
P00078639,B00087510,PayNow,Success,25.96
P00078641,B00087512,Cash,Success,5.44
P00078642,B00087514,PayNow,Success,38.61
P00078644,B00087516,PayNow,Success,38.76
P00078645,B00087517,Mastercard,Success,44.23
P00078647,B00087519,Visa,Success,75.29
P00078650,B00087522,PayNow,Success,50.09
P00078658,B00087530,Mastercard,Success,23.93
P00078665,B00087538,Mastercard,Success,10.51
P00078667,B00087541,Cash,Success,18.1
P00078668,B00087542,Cash,Success,59.35
P00078669,B00087543,Cash,Success,28.22
P00078670,B00087544,PayNow,Failed,48.29
P00078671,B00087545,Mastercard,Success,52.9
P00078675,B00087550,Mastercard,Success,8.19
P00078676,B00087551,Mastercard,Success,17.18
P00078677,B00087552,Mastercard,Success,15.47
P00078679,B00087555,PayNow,Success,75.91
P00078681,B00087557,Cash,Success,14.24
P00078683,B00087559,PayNow,Success,38.02
P00078688,B00087565,Cash,Refunded,19.25
P00078690,B00087567,PayNow,Success,22.86
P00078692,B00087569,Cash,Success,11.32
P00078695,B00087573,PayNow,Success,55.24
P00078698,B00087577,Mastercard,Failed,30.35
P00078701,B00087580,Mastercard,Success,18.96
P00078702,B00087582,PayNow,Failed,50.78
P00078705,B00087586,Mastercard,Success,38.83
P00078706,B00087587,Cash,Success,25.09
P00078707,B00087588,PayNow,Success,54.74
P00078711,B00087592,Mastercard,Success,64.54
P00078712,B00087593,PayNow,Success,30.02
P00078713,B00087594,PayNow,Success,22.07
P00078715,B00087596,PayNow,Success,46.98
P00078716,B00087597,PayNow,Success,22.15
P00078720,B00087601,Cash,Success,55.24
P00078726,B00087609,Mastercard,Success,24.7
P00078732,B00087616,PayNow,Success,19.79
P00078733,B00087618,Cash,Success,29.0
P00078738,B00087625,Cash,Success,11.54
P00078740,B00087627,PayNow,Success,42.96
P00078742,B00087629,PayNow,Success,30.77
P00078744,B00087631,PayNow,Success,11.06
P00078745,B00087634,Visa,Success,45.67
P00078746,B00087635,Visa,Success,25.93
P00078748,B00087637,Mastercard,Success,18.84
P00078749,B00087638,Visa,Success,43.36
P00078751,B00087641,PayNow,Success,34.81
P00078760,B00087650,Visa,Success,22.81
P00078761,B00087651,Visa,Success,65.35
P00078763,B00087653,Visa,Success,57.55
P00078765,B00087655,Mastercard,Success,35.87
P00078766,B00087656,Visa,Success,26.45
P00078769,B00087659,Visa,Success,10.14
P00078770,B00087660,PayNow,Success,21.25
P00078772,B00087663,PayNow,Success,32.73
P00078774,B00087665,PayNow,Success,9.79
P00078776,B00087667,PayNow,Success,11.42
P00078777,B00087668,Visa,Success,44.42
P00078779,B00087670,Cash,Success,47.69
P00078780,B00087671,PayNow,Success,20.66
P00078781,B00087672,PayNow,Success,38.97
P00078783,B00087674,Cash,Success,25.46
P00078784,B00087675,Visa,Success,12.07
P00078786,B00087677,Cash,Success,16.75
P00078788,B00087679,Mastercard,Success,23.27
P00078790,B00087682,Mastercard,Success,51.41
P00078792,B00087684,Mastercard,Success,37.46
P00078795,B00087688,Mastercard,Success,7.17
P00078799,B00087692,PayNow,Success,15.53
P00078801,B00087694,PayNow,Failed,16.01
P00078802,B00087696,PayNow,Success,16.65
P00078803,B00087697,Visa,Success,57.17
P00078804,B00087698,Visa,Success,24.29
P00078805,B00087699,Mastercard,Success,20.0
P00078807,B00087701,Visa,Success,44.42
P00078809,B00087704,Visa,Success,26.02
P00078811,B00087706,PayNow,Success,37.42
P00078813,B00087708,Cash,Success,24.51
P00078818,B00087713,Cash,Success,10.34
P00078819,B00087714,Visa,Success,9.79
P00078824,B00087720,Cash,Success,49.81
P00078828,B00087725,Visa,Success,62.04
P00078829,B00087726,PayNow,Success,30.17
P00078832,B00087729,PayNow,Success,41.56
P00078833,B00087730,Cash,Success,33.77
P00078835,B00087732,PayNow,Success,8.77
P00078836,B00087733,Visa,Success,15.08
P00078839,B00087737,PayNow,Success,53.64
P00078840,B00087738,Visa,Success,43.6
P00078841,B00087740,Mastercard,Success,9.06
P00078842,B00087741,Mastercard,Success,37.66
P00078844,B00087743,Visa,Success,43.42
P00078845,B00087744,Mastercard,Success,38.72
P00078851,B00087751,Cash,Success,22.99
P00078853,B00087753,Visa,Success,70.78
P00078855,B00087755,Cash,Success,48.58
P00078856,B00087756,PayNow,Success,57.26
P00078857,B00087757,PayNow,Success,30.33
P00078858,B00087758,PayNow,Success,39.04
P00078863,B00087763,Mastercard,Success,51.7
P00078866,B00087766,Mastercard,Success,36.0
P00078867,B00087767,Visa,Success,15.94
P00078868,B00087768,PayNow,Success,30.17
P00078869,B00087769,Cash,Success,8.67
P00078872,B00087772,Mastercard,Success,73.46
P00078873,B00087773,Visa,Success,6.43
P00078875,B00087775,Mastercard,Success,58.43
P00078877,B00087777,Mastercard,Success,8.68
P00078879,B00087779,Cash,Success,27.79
P00078880,B00087780,Cash,Success,76.37
P00078881,B00087781,Visa,Success,12.29
P00078882,B00087782,Cash,Success,24.52
P00078883,B00087784,Visa,Success,46.46
P00078885,B00087786,Cash,Success,64.78
P00078886,B00087787,Cash,Success,49.3
P00078890,B00087791,PayNow,Success,45.76
P00078891,B00087792,PayNow,Success,16.88
P00078892,B00087793,Cash,Success,24.95
P00078893,B00087794,Visa,Success,12.29
P00078894,B00087795,Mastercard,Success,50.06
P00078896,B00087798,Visa,Success,50.66
P00078897,B00087799,Mastercard,Success,45.78
P00078898,B00087800,Mastercard,Success,40.01
P00078899,B00087801,Mastercard,Success,50.38
P00078903,B00087806,Mastercard,Success,27.37
P00078904,B00087807,Mastercard,Success,25.24
P00078905,B00087808,PayNow,Success,48.58
P00078906,B00087809,Mastercard,Success,21.02
P00078911,B00087814,PayNow,Success,19.89
P00078913,B00087816,Cash,Success,25.14
P00078918,B00087823,Cash,Success,21.97
P00078919,B00087824,Visa,Success,41.58
P00078921,B00087826,Visa,Success,28.75
P00078923,B00087829,PayNow,Success,18.19
P00078927,B00087833,Mastercard,Success,76.66
P00078928,B00087835,PayNow,Success,10.05
P00078930,B00087837,Mastercard,Success,10.99
P00078931,B00087838,PayNow,Success,17.57
P00078934,B00087841,Cash,Success,32.95
P00078935,B00087842,Mastercard,Success,23.69
P00078938,B00087845,Mastercard,Success,26.73
P00078947,B00087855,Visa,Success,20.91
P00078949,B00087857,Visa,Success,21.52
P00078950,B00087858,Visa,Success,27.16
P00078951,B00087859,PayNow,Success,23.4
P00078952,B00087860,PayNow,Success,39.62
P00078954,B00087863,Cash,Success,35.47
P00078957,B00087866,Cash,Success,30.58
P00078959,B00087868,Mastercard,Success,25.51
P00078960,B00087869,Visa,Success,35.87
P00078961,B00087870,Mastercard,Failed,52.06
P00078963,B00087872,Cash,Success,20.72
P00078968,B00087878,Mastercard,Success,43.3
P00078971,B00087881,Cash,Success,32.26
P00078973,B00087883,Visa,Success,59.9
P00078974,B00087884,PayNow,Success,67.46
P00078975,B00087885,Mastercard,Success,29.99
P00078976,B00087886,Visa,Success,36.27
P00078978,B00087888,Cash,Success,52.32
P00078979,B00087889,Mastercard,Success,26.02
P00078980,B00087891,Visa,Success,28.73
P00078981,B00087892,Cash,Success,27.04
P00078983,B00087894,Visa,Success,38.3
P00078984,B00087895,Visa,Success,13.84
P00078987,B00087898,Cash,Success,42.88
P00078992,B00087903,PayNow,Success,21.0
P00078994,B00087905,Mastercard,Success,12.35
P00078995,B00087906,Cash,Success,20.38
P00078996,B00087907,PayNow,Success,31.95
P00078998,B00087909,Cash,Success,26.27
P00079001,B00087912,PayNow,Success,21.08
P00079003,B00087914,Cash,Success,31.96
P00079007,B00087918,Visa,Success,29.93
P00079011,B00087922,Visa,Success,42.15
P00079014,B00087925,Mastercard,Success,18.24
P00079015,B00087926,Visa,Success,12.08
P00079020,B00087931,Visa,Success,27.43
P00079021,B00087932,PayNow,Success,45.23
P00079022,B00087933,Cash,Success,34.62
P00079023,B00087934,PayNow,Success,74.3
P00079025,B00087936,Mastercard,Success,56.69
P00079026,B00087937,PayNow,Success,6.82
P00079027,B00087938,Cash,Success,27.38
P00079028,B00087939,Mastercard,Success,48.2
P00079031,B00087942,Cash,Success,75.41
P00079032,B00087943,Visa,Success,14.4
P00079033,B00087944,Visa,Success,38.39
P00079034,B00087945,Cash,Success,10.96
P00079035,B00087946,Visa,Success,8.88
P00079038,B00087949,PayNow,Success,53.3
P00079039,B00087950,Cash,Success,74.86
P00079040,B00087951,PayNow,Success,47.83
P00079041,B00087952,PayNow,Success,42.65
P00079044,B00087955,PayNow,Success,42.53
P00079045,B00087956,Mastercard,Success,26.01
P00079048,B00087959,Cash,Success,19.12
P00079050,B00087961,Visa,Success,58.97
P00079052,B00087965,Cash,Success,27.74
P00079057,B00087971,Cash,Success,30.91
P00079058,B00087972,Mastercard,Success,22.08
P00079061,B00087975,Visa,Success,10.66
P00079063,B00087977,Mastercard,Success,21.98
P00079064,B00087978,Mastercard,Success,19.3
P00079065,B00087979,Visa,Success,69.94
P00079066,B00087980,PayNow,Success,43.7
P00079071,B00087985,Mastercard,Success,40.39
P00079072,B00087986,Mastercard,Success,25.83
P00079073,B00087987,Mastercard,Success,31.57
P00079074,B00087988,Mastercard,Success,20.81
P00079075,B00087989,PayNow,Success,26.52
P00079076,B00087990,Visa,Success,16.8
P00079080,B00087994,Mastercard,Success,52.29
P00079081,B00087995,Cash,Success,27.35
P00079082,B00087996,PayNow,Success,12.91
P00079083,B00087997,Mastercard,Success,17.38
P00079084,B00087998,PayNow,Success,45.84
P00079087,B00088001,PayNow,Success,10.41
P00079089,B00088004,Visa,Success,45.4
P00079091,B00088007,Mastercard,Success,33.21
P00079092,B00088008,Cash,Success,26.67
P00079094,B00088010,Mastercard,Success,13.14
P00079096,B00088012,PayNow,Success,32.04
P00079098,B00088014,Mastercard,Success,74.4
P00079099,B00088015,Cash,Success,17.64
P00079100,B00088016,PayNow,Success,48.71
P00079103,B00088020,Mastercard,Success,41.26
P00079106,B00088024,Mastercard,Success,14.64
P00079107,B00088025,Mastercard,Success,58.75
P00079109,B00088027,Mastercard,Success,32.47
P00079113,B00088031,Mastercard,Success,19.97
P00079117,B00088035,Visa,Success,18.97
P00079120,B00088038,Mastercard,Success,20.52
P00079126,B00088044,PayNow,Success,21.11
P00079127,B00088045,Visa,Success,32.32
P00079128,B00088046,Visa,Success,19.57
P00079129,B00088047,Cash,Refunded,66.43
P00079135,B00088053,Mastercard,Success,58.09
P00079137,B00088056,PayNow,Success,23.04
P00079139,B00088058,Cash,Success,41.18
P00079140,B00088060,Mastercard,Success,35.77
P00079141,B00088061,Cash,Success,55.67
P00079142,B00088063,Visa,Success,33.19
P00079144,B00088066,Mastercard,Success,11.17
P00079146,B00088068,Mastercard,Success,17.87
P00079147,B00088069,Cash,Success,32.74
P00079149,B00088072,Mastercard,Success,33.64
P00079152,B00088075,Cash,Success,17.74
P00079154,B00088077,PayNow,Success,35.95
P00079155,B00088078,Mastercard,Failed,39.01
P00079158,B00088081,Cash,Success,9.58
P00079160,B00088085,Mastercard,Success,42.59
P00079161,B00088086,Visa,Success,31.85
P00079164,B00088089,Cash,Success,34.58
P00079165,B00088090,Cash,Success,64.51
P00079166,B00088091,Cash,Success,26.98
P00079167,B00088092,Visa,Success,8.21
P00079169,B00088094,Visa,Success,24.96
P00079170,B00088095,Cash,Success,39.24
P00079172,B00088097,Cash,Success,57.41
P00079173,B00088098,Cash,Refunded,41.26
P00079174,B00088099,PayNow,Success,35.95
P00079175,B00088100,PayNow,Success,44.51
P00079177,B00088102,Cash,Success,5.9
P00079178,B00088104,Visa,Success,52.27
P00079179,B00088105,Mastercard,Success,27.62
P00079180,B00088106,PayNow,Failed,13.67
P00079181,B00088107,Mastercard,Success,38.52
P00079182,B00088108,Mastercard,Success,43.27
P00079183,B00088109,Cash,Success,19.73
P00079184,B00088110,Cash,Success,23.47
P00079186,B00088112,PayNow,Success,16.01
P00079188,B00088114,Visa,Success,30.12
P00079189,B00088115,Mastercard,Success,7.34
P00079190,B00088116,Mastercard,Refunded,28.22
P00079199,B00088128,Cash,Success,13.91
P00079203,B00088132,Visa,Success,75.98
P00079204,B00088133,Cash,Success,50.04
P00079207,B00088136,Mastercard,Success,45.58
P00079210,B00088139,PayNow,Success,5.57
P00079213,B00088142,Visa,Success,16.76
P00079214,B00088143,PayNow,Success,25.79
P00079216,B00088145,Cash,Refunded,21.69
P00079217,B00088146,Cash,Failed,33.72
P00079220,B00088149,Cash,Success,76.51
P00079221,B00088150,Visa,Failed,41.26
P00079224,B00088153,PayNow,Success,73.63
P00079226,B00088155,Visa,Success,22.64
P00079227,B00088156,Mastercard,Success,45.72
P00079229,B00088159,PayNow,Success,31.84
P00079231,B00088161,PayNow,Success,13.75
P00079233,B00088163,Cash,Success,37.05
P00079236,B00088166,Visa,Success,38.2
P00079243,B00088174,PayNow,Success,34.36
P00079246,B00088177,Cash,Success,23.71
P00079248,B00088179,PayNow,Success,24.45
P00079250,B00088181,Cash,Success,11.93
P00079252,B00088184,Visa,Success,50.2
P00079253,B00088185,PayNow,Success,57.29
P00079254,B00088186,PayNow,Success,5.99
P00079255,B00088187,Visa,Success,25.79
P00079257,B00088189,Cash,Success,33.89
P00079259,B00088192,Visa,Refunded,13.3
P00079260,B00088193,Mastercard,Success,5.83
P00079265,B00088198,Cash,Success,7.5
P00079268,B00088202,Cash,Success,53.59
P00079269,B00088203,Cash,Success,40.81
P00079272,B00088207,Mastercard,Success,9.04
P00079276,B00088211,Visa,Success,51.46
P00079277,B00088212,Mastercard,Success,35.38
P00079281,B00088216,Visa,Success,23.05
P00079283,B00088218,Visa,Success,56.62
P00079284,B00088219,Mastercard,Success,34.67
P00079285,B00088220,Cash,Success,14.34
P00079286,B00088221,Visa,Success,34.55
P00079287,B00088222,PayNow,Success,12.22
P00079289,B00088224,Cash,Success,45.81
P00079294,B00088230,PayNow,Success,18.04
P00079295,B00088231,Mastercard,Success,37.8
P00079296,B00088232,Visa,Success,19.48
P00079297,B00088233,Mastercard,Success,36.0
P00079298,B00088234,Cash,Success,28.66
P00079302,B00088241,Cash,Success,40.3
P00079304,B00088243,Cash,Success,42.44
P00079307,B00088246,PayNow,Success,28.8
P00079308,B00088247,Mastercard,Success,25.63
P00079310,B00088249,PayNow,Success,51.17
P00079312,B00088251,PayNow,Success,39.28
P00079318,B00088257,PayNow,Success,32.9
P00079319,B00088258,Mastercard,Success,27.43
P00079321,B00088260,Mastercard,Success,8.62
P00079322,B00088261,Visa,Success,59.76
P00079323,B00088262,Mastercard,Success,33.25
P00079325,B00088264,Visa,Success,42.72
P00079326,B00088265,PayNow,Success,38.3
P00079331,B00088270,Cash,Success,50.95
P00079333,B00088272,Cash,Success,60.17
P00079336,B00088275,Mastercard,Success,22.67
P00079339,B00088279,Mastercard,Success,18.89
P00079340,B00088280,Mastercard,Success,27.85
P00079345,B00088286,Cash,Success,35.15
P00079346,B00088287,PayNow,Success,25.29
P00079349,B00088290,PayNow,Success,34.32
P00079350,B00088291,Cash,Success,44.25
P00079353,B00088294,Cash,Success,34.29
P00079354,B00088295,Cash,Success,47.41
P00079357,B00088298,Cash,Success,25.31
P00079359,B00088302,PayNow,Success,43.42
P00079361,B00088304,Cash,Success,26.38
P00079364,B00088307,PayNow,Success,31.75
P00079366,B00088309,Visa,Success,32.09
P00079367,B00088311,Mastercard,Success,23.92
P00079369,B00088314,Visa,Success,44.42
P00079374,B00088320,PayNow,Success,28.49
P00079375,B00088321,PayNow,Success,23.52
P00079376,B00088322,Cash,Success,7.34
P00079377,B00088323,Cash,Success,12.33
P00079379,B00088325,Mastercard,Success,29.0
P00079380,B00088327,Mastercard,Success,74.47
P00079381,B00088328,Cash,Success,24.98
P00079382,B00088330,PayNow,Success,25.58
P00079383,B00088331,Mastercard,Success,31.88
P00079384,B00088332,Visa,Success,35.58
P00079385,B00088333,PayNow,Success,42.66
P00079387,B00088335,Visa,Success,54.47
P00079389,B00088337,PayNow,Success,50.11
P00079393,B00088341,Visa,Success,61.85
P00079394,B00088342,Cash,Success,12.1
P00079396,B00088344,Mastercard,Failed,40.62
P00079401,B00088350,Cash,Success,51.19
P00079403,B00088352,Visa,Success,14.74
P00079406,B00088355,Mastercard,Success,75.29
P00079409,B00088358,Mastercard,Success,38.18
P00079411,B00088360,Cash,Success,39.7
P00079412,B00088361,Cash,Success,44.06
P00079413,B00088362,Visa,Success,16.39
P00079414,B00088363,Mastercard,Success,22.32
P00079417,B00088366,PayNow,Success,33.14
P00079419,B00088368,Cash,Success,13.75
P00079420,B00088369,Visa,Success,18.29
P00079421,B00088370,Visa,Success,37.4
P00079422,B00088371,PayNow,Success,30.04
P00079426,B00088375,PayNow,Success,37.81
P00079433,B00088382,Visa,Success,35.84
P00079434,B00088383,Cash,Success,45.37
P00079436,B00088385,Mastercard,Success,62.4
P00079438,B00088387,Mastercard,Success,17.55
P00079444,B00088393,Visa,Success,24.37
P00079446,B00088395,Cash,Success,42.02
P00079449,B00088398,PayNow,Success,66.84
P00079451,B00088401,Visa,Success,72.65
P00079452,B00088402,Mastercard,Success,9.68
P00079453,B00088403,Mastercard,Success,22.23
P00079456,B00088406,Visa,Success,37.61
P00079457,B00088407,PayNow,Success,62.69
P00079463,B00088414,PayNow,Success,7.03
P00079466,B00088418,Cash,Success,7.78
P00079467,B00088419,Visa,Success,23.63
P00079468,B00088420,Cash,Success,7.92
P00079472,B00088425,PayNow,Success,25.29
P00079473,B00088426,Mastercard,Success,23.28
P00079474,B00088427,PayNow,Success,68.04
P00079475,B00088428,Cash,Success,7.49
P00079476,B00088429,Mastercard,Success,46.21
P00079480,B00088433,PayNow,Success,14.04
P00079483,B00088436,Cash,Success,35.4
P00079485,B00088438,Cash,Success,33.19
P00079486,B00088440,Mastercard,Success,20.54
P00079489,B00088443,Visa,Success,20.23
P00079490,B00088444,PayNow,Success,14.08
P00079491,B00088446,Cash,Success,56.03
P00079492,B00088447,PayNow,Success,37.24
P00079496,B00088451,PayNow,Success,24.82
P00079497,B00088452,Visa,Success,37.01
P00079498,B00088453,Cash,Success,70.01
P00079502,B00088458,Visa,Success,9.82
P00079503,B00088459,Visa,Success,42.16
P00079504,B00088460,PayNow,Success,41.72
P00079506,B00088462,Mastercard,Success,10.74
P00079508,B00088464,Visa,Success,14.4
P00079509,B00088465,PayNow,Success,36.78
P00079511,B00088467,Visa,Success,31.97
P00079512,B00088468,PayNow,Success,44.74
P00079513,B00088469,Mastercard,Success,34.87
P00079514,B00088470,Visa,Success,13.74
P00079515,B00088471,Mastercard,Success,28.39
P00079516,B00088472,Cash,Success,31.8
P00079518,B00088475,Visa,Success,30.97
P00079521,B00088478,Mastercard,Success,43.9
P00079524,B00088481,Cash,Success,53.28
