driver_id,total_trips,total_revenue,average_rating
D00800,11,189.62,5.0
D07518,8,189.62,3.6666666666666665
D02723,10,189.57,3.6666666666666665
D00086,7,189.57,1.5
D07287,7,189.53,1.5
D03056,8,189.51,2.0
D05127,8,189.5,2.6
D02527,9,189.43,3.0
D03711,9,189.42000000000002,2.0
D00064,5,189.41000000000003,3.3333333333333335
D04520,8,189.3,2.0
D00115,7,189.28,3.6666666666666665
D03785,7,189.22,4.0
D05542,7,189.22,4.0
D02699,6,189.21,3.0
D06253,5,189.19,3.0
D03146,8,189.16,2.3333333333333335
D04020,6,189.1,
D02808,7,189.06,2.0
D08691,7,189.05,2.0
D06492,7,189.04000000000002,2.0
D04707,6,188.84000000000003,1.0
D01863,6,188.82999999999998,1.0
D09227,6,188.76,2.0
D09378,6,188.73000000000002,3.0
D01761,9,188.67999999999998,3.0
D09794,7,188.63,5.0
D03023,7,188.61999999999998,3.0
D08834,5,188.60999999999999,
D03814,9,188.58999999999997,2.0
D08212,8,188.51999999999998,4.5
D08527,11,188.51,3.75
D05581,6,188.47,5.0
D00897,8,188.47,3.3333333333333335
D07373,6,188.45999999999998,3.0
D04502,8,188.44,2.0
D00673,6,188.42000000000002,4.0
D06533,9,188.38,2.2
D00164,9,188.31,2.0
D09998,8,188.29000000000002,2.5
D05061,6,188.28999999999996,2.0
D08496,5,188.25,3.5
D08381,11,188.20000000000002,3.6666666666666665
D06149,8,188.18,3.6666666666666665
D05075,7,188.14,3.0
D03136,9,188.14,5.0
D03811,9,188.11,3.25
D06212,8,188.10000000000002,
D04969,8,188.1,2.0
D07470,8,188.09,3.3333333333333335
D01657,6,188.07000000000002,4.0
D02001,5,188.07,1.5
D07225,10,188.06,4.5
D06295,6,188.06,2.6666666666666665
D02126,9,188.04000000000002,3.3333333333333335
D02222,8,187.93,3.5
D06963,6,187.91,
D01995,8,187.76999999999998,4.0
D03030,7,187.72,2.25
D03374,7,187.72,3.0
D07839,9,187.71,4.666666666666667
D09417,7,187.69,3.0
D03426,10,187.59,2.5
D04640,7,187.56,3.0
D06646,7,187.56,2.6666666666666665
D09825,7,187.5,2.6666666666666665
D00982,9,187.49,4.0
D02624,6,187.45000000000002,3.0
D00943,9,187.44,3.0
D03076,9,187.4,2.8
D04181,7,187.39000000000001,4.5
D08868,8,187.33,3.6666666666666665
D09451,10,187.31,4.5
D05132,7,187.31,4.0
D07991,10,187.26999999999998,1.3333333333333333
D03187,8,187.25,3.0
D03495,8,187.15,2.0
D09928,8,187.13,5.0
D07414,7,187.12,2.0
D02854,10,187.07,3.6666666666666665
D03112,7,187.06,1.5
D09642,11,187.01,2.0
D07948,6,187.0,2.5
D06321,7,186.97000000000003,2.6666666666666665
D02658,6,186.97,2.0
D00183,7,186.95999999999998,5.0
D02067,5,186.93,5.0
D07663,9,186.92000000000002,3.0
D03305,6,186.91000000000003,4.0
D05907,7,186.85999999999999,3.0
D08632,8,186.83999999999997,1.6666666666666667
D06204,8,186.8,1.0
D05693,6,186.74,5.0
D01459,7,186.70999999999998,2.0
D05313,6,186.7,2.5
D03149,5,186.64999999999998,5.0
D02910,8,186.63,2.6
D07040,9,186.57,2.6666666666666665
D04978,9,186.57,3.0
D01104,6,186.54000000000002,2.6666666666666665
D07026,10,186.49,2.75
D04061,4,186.48,3.0
D08680,7,186.45000000000002,2.25
D08328,7,186.31,3.0
D05009,5,186.27999999999997,2.0
D00369,12,186.23,2.8333333333333335
D05868,11,186.13,4.5
D03668,8,186.06,2.6666666666666665
D04881,9,186.05999999999997,5.0
D00710,8,186.01,3.25
D06406,10,185.98000000000002,5.0
D03987,11,185.95,3.0
D04524,7,185.85,5.0
D06160,6,185.77,3.0
D08023,7,185.73000000000002,
D04011,9,185.70000000000002,3.3333333333333335
D05088,5,185.70000000000002,3.5
D01962,8,185.68,3.0
D00411,8,185.68,3.5
D08389,6,185.64999999999998,4.0
D01153,7,185.61,3.0
D00784,9,185.59000000000003,3.6
D08641,8,185.53000000000003,4.0
D02780,5,185.51999999999998,5.0
D05927,5,185.50000000000003,2.6666666666666665
D04152,7,185.46,3.0
D00482,9,185.43,2.0
D07466,7,185.39999999999998,
D00690,7,185.39000000000001,4.0
D09996,9,185.38,1.0
D01750,4,185.31,
D00743,10,185.22,2.2
D04832,8,185.18,3.5
D06558,7,185.16,1.5
D06229,7,185.15999999999997,3.0
D02316,8,185.13,
D05806,7,185.1,4.0
D05846,8,185.1,1.5
D08644,5,185.08,
D08709,9,185.05,3.0
D01328,4,185.03,3.0
D07189,6,185.00000000000003,3.0
D08519,7,184.97,4.5
D09914,5,184.87,1.0
D04699,8,184.8,2.6666666666666665
D02340,5,184.79,4.5
D03767,9,184.77,
D02168,8,184.58,3.0
D06999,6,184.56,2.25
D01784,6,184.51999999999998,2.3333333333333335
D01177,9,184.47,3.5
D01969,7,184.45000000000002,3.6666666666666665
D07947,9,184.44000000000003,4.0
D07048,8,184.41,5.0
D09494,8,184.36,4.0
D04447,6,184.22000000000003,2.3333333333333335
D06353,10,184.09,4.0
D08101,7,184.05,4.0
D03129,7,184.02,4.5
D01676,6,184.01999999999998,3.5
D01054,7,183.94,3.5
D03804,12,183.88,2.0
D03294,7,183.85999999999999,3.3333333333333335
D08321,8,183.85,2.0
D05956,7,183.8,
D08786,7,183.77,2.0
D05043,7,183.75000000000003,5.0
D05284,7,183.73,2.0
D08787,6,183.71,2.0
D09764,7,183.70999999999998,3.5
D06991,7,183.67000000000002,1.5
D04437,9,183.67000000000002,2.0
D00017,7,183.64999999999998,3.5
D06833,8,183.57999999999998,1.0
D05443,11,183.53000000000003,3.0
D07313,6,183.5,3.0
D04378,7,183.47000000000003,5.0
D08981,5,183.43,5.0
D07335,4,183.43,
D02351,8,183.42000000000002,2.6666666666666665
D01612,8,183.41,2.2
D06614,6,183.41,5.0
D08120,6,183.25,2.3333333333333335
D09219,7,183.24,2.75
D00750,8,183.2,4.0
D04301,10,183.14999999999998,3.75
D05177,8,183.14,3.5
D08977,8,183.10000000000002,1.0
D05042,8,183.09000000000003,4.333333333333333
D05241,8,183.03,
D08326,9,183.01000000000002,4.0
D03069,8,182.96,3.75
D07697,10,182.94,3.3333333333333335
D08346,5,182.93,5.0
D03630,7,182.93,3.0
D08767,7,182.89,3.0
D00925,6,182.89,3.5
D00253,6,182.86999999999998,
D02266,7,182.82000000000002,2.0
D04007,8,182.79,4.0
D05651,9,182.73999999999998,
D02922,8,182.73000000000002,4.0
D01606,8,182.71999999999997,4.0
D08474,6,182.67000000000002,3.0
D07582,9,182.66,3.5
D09266,7,182.66,5.0
D03009,5,182.54000000000002,2.25
D04517,8,182.53,3.0
D07400,7,182.52,1.5
D04035,9,182.51999999999998,3.0
D08421,8,182.47000000000003,4.25
D03856,6,182.39999999999998,1.3333333333333333
D00636,8,182.38,3.0
D05376,5,182.37,2.0
D00621,6,182.36,2.0
D05321,5,182.26,4.0
D02919,9,182.23000000000002,2.75
D03499,5,182.22,1.0
D05530,10,182.21,3.0
D00201,8,182.2,4.666666666666667
D00828,9,182.19,
D09832,7,182.18,3.0
D07977,6,182.17,3.0
D07056,7,182.07,1.0
D00160,8,182.07,2.0
D03639,8,181.99,2.6666666666666665
D03087,7,181.88,1.5
D06021,9,181.87,3.6666666666666665
D07391,6,181.82,5.0
D07563,8,181.77,2.5
D07637,7,181.69,2.0
D09899,8,181.61,2.0
D06750,7,181.59,3.0
D01260,6,181.58,2.6666666666666665
D01136,6,181.49,5.0
D09435,8,181.48000000000002,3.0
D03573,7,181.47,3.0
D06198,8,181.44,3.5
D02896,9,181.43,3.5
D07796,7,181.38,2.3333333333333335
D05972,9,181.35000000000002,4.0
D09334,11,181.33999999999997,2.5
D09222,8,181.32,4.0
D05212,6,181.31,2.0
D07219,6,181.28000000000003,3.0
D03036,10,181.26,3.0
D03819,6,181.25,
D03880,10,181.20000000000002,4.0
D09999,6,181.18,1.25
D02224,8,181.1,3.6666666666666665
D07486,7,181.1,
D08407,4,181.07999999999998,3.0
D09913,6,180.96,4.0
D03691,7,180.76999999999998,4.333333333333333
D04095,10,180.76000000000002,2.0
D04893,6,180.76,
D05575,7,180.75,3.5
D06161,8,180.70999999999998,2.0
D09603,7,180.65,4.0
D07789,7,180.64999999999998,3.6666666666666665
D06451,9,180.52999999999997,
D05118,10,180.51,2.8
D03899,6,180.48000000000002,1.0
D08930,8,180.46,1.5
D02104,7,180.43,3.5
D07557,6,180.20000000000002,5.0
D03424,6,180.17000000000002,3.3333333333333335
D09164,7,180.13,4.0
D09195,7,180.10000000000002,1.0
D04355,7,180.09,
D08363,8,180.08,2.8333333333333335
D08269,7,180.06,
D00874,7,180.04,
D08224,8,179.92000000000002,3.0
D05932,5,179.91999999999996,2.75
D09459,6,179.91,3.0
D03869,10,179.89,4.25
D06376,8,179.89,4.5
D08024,7,179.79000000000002,2.5
D03128,8,179.7,1.5
D00626,9,179.62,2.6666666666666665
D06465,6,179.61,2.4
D06984,7,179.53,3.5
D09735,9,179.39999999999998,3.5
D03712,7,179.38,3.0
D00840,6,179.35999999999999,4.5
D05421,10,179.33999999999997,1.0
D04265,5,179.25,
D02317,4,179.25,2.6666666666666665
D08952,7,179.22,4.333333333333333
D08659,7,179.20999999999998,2.3333333333333335
D06805,8,179.20000000000002,1.6666666666666667
D04527,11,179.2,2.0
D06961,8,179.19,3.0
D09643,4,179.15,1.5
D04515,6,179.14999999999998,1.0
D09605,7,179.14000000000001,2.0
D01085,9,179.13,1.75
D08513,9,178.99,3.0
D00525,5,178.93,3.5
D09658,9,178.89,4.0
D09405,5,178.88,
D07162,6,178.87,3.0
D00674,9,178.8,2.0
D04563,9,178.70000000000002,4.0
D03410,12,178.68,3.0
D08414,5,178.67000000000002,3.0
D00804,4,178.67,3.0
D04784,6,178.57999999999998,4.0
D04316,9,178.55,1.6666666666666667
D05760,8,178.51999999999998,2.5
D05322,11,178.5,3.25
D08904,6,178.49,4.0
D02956,9,178.47,2.6666666666666665
D02074,7,178.46999999999997,3.0
D04042,9,178.43999999999997,3.0
D03152,10,178.42000000000002,4.5
D00634,9,178.39,3.0
D08431,7,178.39,2.3333333333333335
D05666,7,178.38,5.0
D06188,5,178.35,3.5
D03762,6,178.32999999999998,2.3333333333333335
D09096,7,178.32000000000002,3.0
D05755,7,178.23,5.0
D08238,11,178.18,1.6666666666666667
D05143,7,178.12,2.3333333333333335
D06576,8,178.04999999999998,3.6666666666666665
D05562,11,178.0,3.2
D01495,6,177.98999999999998,3.0
D09956,9,177.91000000000003,4.5
D01037,7,177.88000000000002,5.0
D04666,7,177.88,4.0
D01662,5,177.77,3.5
D04029,7,177.71,3.3333333333333335
D04882,6,177.58,3.0
D01269,6,177.56,4.0
D08570,8,177.53,3.0
D09410,7,177.5,3.3333333333333335
D08984,6,177.48,5.0
D07676,7,177.46999999999997,3.25
D04647,7,177.46999999999997,1.0
D02020,7,177.41,2.0
D07252,10,177.37,4.0
D00906,8,177.35,1.6666666666666667
D09038,8,177.29,1.3333333333333333
D03998,8,177.21999999999997,2.0
D09952,7,177.21999999999997,2.3333333333333335
D08235,9,177.18,2.0
D04600,7,177.18,1.0
D04320,6,177.17000000000002,4.0
D05021,7,177.14,5.0
D05268,7,177.13,4.333333333333333
D05985,7,176.99,2.75
D07138,9,176.94,3.0
D06141,7,176.88,1.5
D03050,7,176.84,5.0
D00807,8,176.79,3.0
D01991,5,176.74,3.6666666666666665
D06341,9,176.73,2.0
D05656,8,176.69,1.5
D04643,7,176.63,1.0
D02437,8,176.62,3.5
D07381,8,176.62,2.5
D04375,5,176.51999999999998,
D05232,6,176.47,1.5
D07255,8,176.47,3.6666666666666665
D02579,11,176.41,3.3333333333333335
D01253,8,176.39000000000001,3.0
D07087,11,176.33,
D00536,6,176.32999999999998,
D02730,8,176.29,4.0
D00619,9,176.27,2.6666666666666665
D00031,8,176.2,2.0
D08005,8,176.19000000000003,3.0
D00123,8,176.17000000000002,3.5
D05750,7,176.01,2.5
D06169,8,175.98,
D04361,6,175.95999999999998,2.0
D03353,10,175.8,3.0
D04863,9,175.8,3.0
D07342,7,175.79999999999998,3.6
D04525,8,175.72,5.0
D05150,6,175.71000000000004,
D02647,9,175.67,3.25
D09491,5,175.57,
D08509,8,175.56,5.0
D04038,7,175.55000000000004,3.5
D02680,8,175.54,3.2
D00148,7,175.51999999999998,3.0
D07813,8,175.49,4.333333333333333
D04741,7,175.43,4.0
D09107,10,175.42000000000002,3.0
D06155,6,175.39999999999998,2.0
D03140,9,175.37,4.25
D07732,6,175.34,3.0
D08091,11,175.29,3.5
D05114,10,175.28,2.3333333333333335
D03943,8,175.26000000000002,3.25
D02169,4,175.26,5.0
D00773,6,175.25,3.0
D03145,9,175.24999999999997,1.8
D05937,8,175.17000000000002,4.333333333333333
D05384,9,175.11999999999998,2.8
D04669,6,175.11,4.0
D04772,6,175.05,
D06743,6,175.05,4.0
D08076,7,175.01999999999998,3.6666666666666665
D00387,7,175.01,2.6666666666666665
D01691,7,175.00000000000003,4.0
D09392,7,174.95999999999998,3.5
D06153,8,174.89,3.5
D03234,8,174.77,2.75
D06564,8,174.69,2.5
D06017,6,174.67000000000002,3.5
D04253,8,174.62,
D02392,6,174.62,4.0
D05059,6,174.62,4.0
D02289,7,174.61,3.0
D04134,5,174.58999999999997,3.5
D06138,6,174.57999999999998,4.0
D02004,8,174.57,2.0
D08333,6,174.51000000000002,3.0
D04501,6,174.51000000000002,3.5
D00528,7,174.46,3.0
D09342,8,174.39,2.75
D04713,4,174.37,1.5
D02362,3,174.34,3.0
D09580,7,174.32,1.75
D04989,7,174.28,
D02299,9,174.24,3.6666666666666665
D08956,8,174.14,3.25
D04356,8,174.11,1.5
D00406,7,174.09,4.0
D02880,7,174.04,3.6666666666666665
D07025,9,174.02,3.0
D04049,9,173.96,1.3333333333333333
D03706,9,173.96,2.0
D09698,8,173.90000000000003,3.5
D06346,4,173.89,
D09104,8,173.76000000000002,1.0
D04884,8,173.75,2.5
D02752,6,173.74,5.0
D05317,7,173.73,1.0
D00625,6,173.72,1.0
D06404,8,173.68,2.0
D09101,7,173.64,1.0
D02818,8,173.62,5.0
D03434,7,173.55,5.0
D09041,7,173.53,
D08784,7,173.47000000000003,2.0
D08801,6,173.47,5.0
D02763,10,173.42000000000002,2.6666666666666665
D02518,7,173.41,2.75
D01788,8,173.39,3.0
D05274,6,173.38,2.0
D07829,6,173.29999999999998,4.0
D02250,6,173.27,2.5
D01716,7,173.12,
D04845,9,173.1,5.0
D04334,8,172.90000000000003,2.0
D03328,5,172.9,3.0
D05823,6,172.9,4.0
D07093,9,172.89000000000001,2.75
D02583,7,172.85000000000002,2.6666666666666665
D07519,5,172.85,3.5
D06394,7,172.82,3.5
D05259,7,172.79,
D01219,8,172.75,4.666666666666667
D03169,6,172.72,
D07233,5,172.72,2.5
D01572,7,172.69,3.0
D09312,7,172.68,4.333333333333333
D03089,9,172.58999999999997,4.0
D00755,9,172.5,3.3333333333333335
D08553,10,172.46,5.0
D03906,10,172.45,2.0
D04852,5,172.43,
D07203,10,172.32,3.25
D09581,8,172.2,
D06904,6,172.13,2.0
D06666,7,172.10000000000002,
D00716,5,172.10000000000002,3.5
D04139,7,172.08,4.0
D03787,6,172.07999999999998,2.0
D03963,10,172.06,3.0
D05210,9,171.99000000000004,4.0
D08535,6,171.99,2.3333333333333335
D00112,5,171.95,4.0
D05576,10,171.93,3.5
D07895,6,171.89999999999998,
D03046,4,171.79999999999998,5.0
D04398,8,171.77999999999997,1.0
D03850,5,171.73000000000002,1.0
D06668,9,171.61,3.5
D09438,7,171.60000000000002,4.333333333333333
D03263,8,171.45000000000002,5.0
D00182,9,171.39999999999998,2.6666666666666665
D00598,7,171.37,2.0
D02774,8,171.35,3.0
D09757,6,171.28,3.0
D09598,5,171.16,2.0
D02817,7,171.14999999999998,4.0
D05269,7,171.1,4.0
D01509,7,171.09,2.0
D03737,8,171.07999999999998,4.0
D09152,10,171.04,5.0
D07671,5,170.99,
D05631,6,170.97,1.6666666666666667
D00949,8,170.96000000000004,3.6666666666666665
D09436,5,170.89,3.0
D03420,7,170.88,3.5
D07122,7,170.88,2.0
D03003,9,170.86,3.6666666666666665
D02520,6,170.82999999999998,4.0
D08724,10,170.8,5.0
D01632,7,170.8,1.0
D00825,9,170.65,4.333333333333333
D02744,8,170.6,3.0
D01582,7,170.6,4.0
D09069,6,170.59,3.5
D05671,7,170.55,4.666666666666667
D08098,8,170.54,3.6666666666666665
D00686,7,170.52999999999997,1.0
D02360,6,170.51000000000002,2.0
D09523,5,170.51,1.0
D09619,7,170.48,5.0
D01949,9,170.44,1.3333333333333333
D07755,9,170.38000000000002,2.0
D08092,6,170.38,2.5
D09953,9,170.35999999999999,3.0
D07214,8,170.32999999999998,4.0
D02563,8,170.32000000000002,
D07426,8,170.26999999999998,4.0
D06220,11,170.18,2.0
D00435,7,170.1,4.0
D06167,5,170.01,3.3333333333333335
D03195,5,169.93,
D06721,7,169.85,2.0
D01266,8,169.83,5.0
D00365,7,169.8,4.333333333333333
D06796,5,169.75,4.0
D04267,9,169.57999999999998,3.3333333333333335
D07244,4,169.43999999999997,2.0
D04026,7,169.41,3.5
D06749,7,169.35,2.0
D09427,8,169.27999999999997,4.0
D09165,8,169.27,2.0
D04280,6,169.16000000000003,3.0
D00500,6,169.12,1.0
D00726,6,169.10000000000002,4.0
D03864,6,169.07999999999998,3.0
D09709,8,169.07,2.0
D06881,8,169.06,3.6666666666666665
D09185,8,169.06,2.5
D03476,9,168.99,3.5
D01452,8,168.84,3.0
D05585,6,168.76999999999998,4.0
D04266,6,168.76999999999998,3.0
D02577,5,168.74,
D04817,7,168.72,3.0
D07877,6,168.72,2.25
D07775,5,168.70999999999998,1.0
D00612,8,168.70000000000002,3.0
D00509,6,168.60000000000002,3.0
D01044,8,168.6,2.3333333333333335
D08561,7,168.57999999999998,2.6666666666666665
D09519,7,168.53,3.5
D01639,8,168.51000000000002,3.5
D07319,6,168.5,2.0
D07144,5,168.47000000000003,
D00203,8,168.36999999999998,3.0
D09990,7,168.35999999999999,4.0
D02584,7,168.34,
D08809,7,168.34,3.0
D01099,5,168.31,5.0
D08325,7,168.27,4.0
D04799,7,168.22000000000003,2.0
D02274,10,168.19,3.0
D01162,7,168.11,2.5
D06025,8,168.10000000000002,4.5
D07433,8,168.06,3.4
D08059,9,168.06,2.5
D03828,5,168.0,
D06277,5,168.0,2.0
D05113,9,167.98,4.0
D02891,7,167.88,4.0
D01615,8,167.87,2.0
D04111,6,167.86,3.5
D05789,8,167.84,5.0
D08682,8,167.83,
D04102,7,167.70999999999998,
D04292,8,167.70000000000002,2.0
D07848,5,167.66000000000003,3.0
D01444,7,167.64,1.0
D03929,6,167.60999999999999,3.0
D09685,6,167.57,3.75
D04241,8,167.52,4.0
D04006,10,167.51,4.0
D01166,5,167.5,2.6666666666666665
D08194,6,167.42000000000002,2.0
D06111,9,167.37,3.0
D01474,7,167.31000000000003,3.0
D04628,7,167.31,
D08912,9,167.28,2.6666666666666665
D06189,8,167.25,1.3333333333333333
D00540,6,167.19,1.0
D08985,7,167.18,3.0
D06542,6,167.17000000000002,
D09430,7,167.04999999999998,2.0
D06177,8,166.92000000000002,2.0
D06975,7,166.91000000000003,2.5
D04409,6,166.91,4.0
D09350,6,166.89,2.0
D02151,5,166.86,5.0
D09681,7,166.84,
D07496,6,166.79000000000002,4.0
D08697,6,166.74,2.0
D04412,7,166.74,2.0
D02995,6,166.72,1.3333333333333333
D02852,11,166.66,3.25
D03229,10,166.40000000000003,2.0
D05828,10,166.35999999999999,3.5
D06252,7,166.26000000000002,1.0
D07617,8,166.24999999999997,2.3333333333333335
D00349,6,166.22,3.5
D08294,7,166.21999999999997,2.5
D04274,5,166.17000000000002,3.3333333333333335
D08385,7,166.15,2.6666666666666665
D05258,8,166.07999999999998,3.0
D04559,6,165.89,5.0
D03364,8,165.88000000000002,2.3333333333333335
D09309,5,165.78,
D02395,6,165.76,2.0
D07564,6,165.71,4.0
D05558,5,165.68,
D09202,6,165.66,2.0
D04576,4,165.60000000000002,
D07937,5,165.57000000000002,3.25
D00722,7,165.55999999999997,4.0
D02565,6,165.53000000000003,5.0
D04674,8,165.51000000000002,5.0
D09559,9,165.4,1.2
D08764,5,165.39,3.3333333333333335
D07440,8,165.36,2.5
D00824,7,165.29000000000002,4.0
D05754,7,165.24,3.0
D03014,6,165.20000000000002,2.5
D05720,8,165.18,2.3333333333333335
D02452,7,165.14,3.5
D02449,8,165.07000000000002,2.3333333333333335
D03883,11,165.04,3.0
D07215,4,165.01999999999998,5.0
D04689,5,164.96,2.3333333333333335
D01334,7,164.93,2.0
D06619,6,164.83,
D00645,7,164.73,4.5
D00707,9,164.60000000000002,3.6666666666666665
D05381,8,164.53000000000003,2.5
D07897,7,164.52,3.0
D09528,6,164.26,2.25
D08590,8,164.18,3.0
D02164,7,164.18,1.6666666666666667
D02607,9,164.10999999999999,5.0
D02158,5,164.09,3.0
D06606,9,164.08,2.3333333333333335
D08468,7,164.03000000000003,1.0
D06293,8,163.99,3.75
D01790,7,163.95,4.0
D07545,6,163.94,4.666666666666667
D01539,8,163.92,2.0
D05634,9,163.83,3.5
D01519,6,163.82999999999998,2.0
D01500,8,163.82,
D06113,6,163.82,3.3333333333333335
D03648,5,163.77999999999997,2.6666666666666665
D01537,6,163.75,2.6666666666666665
D06431,6,163.62,1.0
D05678,7,163.59,3.0
D08620,8,163.57,3.0
D02014,7,163.57,4.0
D07432,6,163.47,2.3333333333333335
D03547,6,163.41,1.5
D06261,7,163.35000000000002,3.0
D06040,7,163.29,3.4
D02039,8,163.24,4.0
D00544,8,163.20999999999998,2.3333333333333335
D07153,5,163.20000000000002,3.25
D04115,6,163.18,
D06182,5,163.17,4.0
D06603,6,163.04000000000002,
D01376,9,162.94,3.8
D00145,9,162.93,3.0
D05788,6,162.79,3.5
D09063,6,162.76999999999998,
D05918,6,162.7,
D02552,5,162.67000000000002,3.6666666666666665
D07799,9,162.65,1.5
D02027,4,162.64000000000001,2.5
D00867,7,162.64000000000001,3.0
D08369,7,162.63,
D01963,7,162.51999999999998,1.0
D03874,6,162.51,3.6666666666666665
D08251,8,162.38,5.0
D03935,8,162.21999999999997,2.5
D08458,7,162.07,3.5
D04309,6,162.03,3.0
D00748,9,161.84,
D01339,6,161.81,3.0
D04897,7,161.72,3.5
D02075,9,161.68,3.25
D00098,5,161.61999999999998,4.0
D01156,10,161.48000000000002,3.5
D00206,6,161.34,3.0
D05417,7,161.29,3.0
D08253,7,161.29,3.3333333333333335
D08532,8,161.29,2.5
D02212,7,161.26,3.0
D03137,5,161.17000000000002,3.0
D05992,6,161.10999999999999,2.3333333333333335
D07567,9,161.10999999999996,3.25
D03815,5,161.1,2.0
D08500,6,161.07999999999998,1.5
D03796,7,161.02999999999997,4.25
D02571,7,161.0,3.3333333333333335
D02415,8,160.95,2.5
D05521,7,160.9,
D06118,6,160.86,3.0
D07963,7,160.82999999999998,3.3333333333333335
D09291,11,160.81,4.4
D05196,5,160.73000000000002,4.0
D04148,8,160.71,1.0
D04566,8,160.7,4.666666666666667
D01627,5,160.66999999999996,1.0
D06086,6,160.58,2.75
D03710,7,160.51,2.75
D05953,6,160.44,3.5
D09418,9,160.42000000000002,3.0
D04071,6,160.39999999999998,1.0
D07700,6,160.35,1.0
D06192,4,160.34,
D08400,7,160.32999999999998,3.0
D07899,7,160.32,3.0
D06601,5,160.29,5.0
D01279,5,160.28,3.0
D01267,7,160.24,3.0
D09833,4,160.21,1.0
D04193,8,160.19,3.0
D09126,4,160.10000000000002,
D04202,5,160.08,2.5
D08137,8,160.01999999999998,2.0
D04801,6,159.95,
D00886,5,159.69,2.0
D09153,6,159.64999999999998,2.6666666666666665
D03971,8,159.63,1.0
D07809,7,159.63,3.3333333333333335
D05592,6,159.51,3.75
D09088,8,159.46,4.75
D06650,5,159.44,2.3333333333333335
D01412,11,159.39,2.75
D04806,9,159.32999999999998,3.0
D06872,8,159.29,3.75
D09409,8,159.29,3.0
D02403,9,159.27,3.5
D04034,6,159.25,3.5
D09962,6,159.21,1.5
D09150,5,159.18,3.0
D07648,9,159.15,2.0
D01690,8,159.12,1.0
D01496,9,159.01,3.3333333333333335
D02957,9,158.98999999999998,2.25
D03594,10,158.89,4.333333333333333
D04198,6,158.87,3.0
D01090,7,158.77,3.5
D06994,7,158.74,3.75
D09295,7,158.70000000000002,4.75
D06301,7,158.7,3.0
D07145,8,158.64,3.3333333333333335
D05660,6,158.62,1.0
D03515,8,158.38,4.0
D07376,7,158.35000000000002,2.0
D08013,6,158.32999999999998,3.0
D04393,7,158.29999999999998,3.6666666666666665
D07358,6,158.29000000000002,3.5
D06982,5,158.19,4.5
D07828,9,158.14999999999998,4.0
D09557,6,158.07999999999998,2.0
D00520,7,158.07,3.4
D06171,7,158.05,2.3333333333333335
D09113,6,158.05,2.6666666666666665
D04236,5,158.04000000000002,4.0
D06798,7,157.95,3.0
D04494,5,157.88,5.0
D01170,6,157.87,3.0
D01973,7,157.77,4.5
D08115,7,157.69,2.0
D06575,5,157.56,4.0
D09912,6,157.55,4.0
D05950,8,157.54,2.5
D09716,10,157.49,2.5
D07222,4,157.49,
D01080,6,157.46,3.3333333333333335
D09010,7,157.36,3.0
D03464,6,157.36,4.0
D04344,6,157.33,3.5
D08995,5,157.31,3.0
D00303,6,157.31,3.0
D07195,8,157.28000000000003,4.5
D03351,6,157.24,3.3333333333333335
D02884,9,157.21999999999997,3.25
D04673,7,157.03,3.0
D05507,5,157.01,
D03363,7,156.97,3.0
D00957,6,156.87,4.0
D07536,9,156.85,4.0
D09818,7,156.74,4.0
D03876,4,156.64999999999998,3.0
D07556,7,156.57,4.666666666666667
D03722,5,156.51000000000002,4.0
D04678,6,156.49,3.0
D07933,6,156.47,1.0
D03480,9,156.44,3.0
D08842,8,156.4,4.0
D07297,8,156.39,4.0
D04683,8,156.21,
D01181,8,156.19000000000003,3.0
D03047,8,156.16,2.0
D02150,4,156.14999999999998,
D06268,7,156.14,1.0
D09252,5,156.12,3.0
D03616,11,156.11,
D08803,6,156.10999999999999,3.5
D01297,6,156.09,3.5
D01837,10,156.01,3.0
D02142,6,155.97,3.0
D01645,7,155.96,3.0
D00708,4,155.93,4.0
D05804,6,155.87,2.0
D04906,8,155.84,2.5
D04194,7,155.83,3.0
D07261,4,155.8,5.0
D09431,5,155.66,3.0
D02162,6,155.56,2.0
D04730,6,155.55,3.3333333333333335
D02525,7,155.53,3.0
D05698,6,155.26000000000002,4.0
D07530,5,155.26,2.0
D06033,7,155.22,5.0
D01070,6,155.17000000000002,4.0
D05372,8,155.16,3.5
D09236,6,155.13000000000002,4.5
D05485,7,155.10000000000002,1.3333333333333333
D09049,8,155.1,2.3333333333333335
D08482,5,155.09,3.0
D06163,9,155.04,2.3333333333333335
D04370,9,155.03,1.5
D04483,6,154.95000000000002,5.0
D00838,6,154.93,
D03144,6,154.89,3.0
D00071,4,154.88,
D06802,8,154.86,5.0
D03127,8,154.84,3.0
D01100,7,154.81,3.0
D08851,9,154.81,2.0
D02404,9,154.76999999999998,4.0
D09543,5,154.76,2.75
D05402,5,154.57,5.0
D02587,7,154.54999999999998,4.0
D02182,6,154.54,2.5
D06123,9,154.52,2.6666666666666665
D05014,7,154.47000000000003,2.5
D08459,5,154.46,2.0
D08747,7,154.43,1.0
D00060,8,154.43,5.0
D04455,9,154.26,2.5
D05412,8,154.20999999999998,5.0
D07615,9,154.08999999999997,5.0
D09988,7,154.07999999999998,
D01466,8,154.07,2.5
D07993,6,153.92000000000002,3.3333333333333335
D07517,6,153.83999999999997,4.0
D09099,6,153.78000000000003,3.0
D00923,8,153.76,1.0
D03651,6,153.73,3.5
D08307,9,153.72,4.0
